,quality,bake temp,chill time,calories,density,bake time,weight
4545,7,580,6.0,10.0,0.99536,11.2,16.4
4546,8,380,10.0,164.0,0.9912,12.0,13.6
4547,5,790,42.0,140.0,0.9964,9.5,15.8
4549,6,690,9.0,117.0,0.9942,10.2,12.6
4550,9,330,29.0,102.0,0.9908,12.3,14.4
4551,5,1040,35.0,155.0,1.001,11.2,19.6
4552,8,460,28.0,157.0,0.9946,9.4,14.6
4553,7,440,27.0,191.0,1.00013,8.7,17.4
4554,5,1120,12.0,90.0,0.9973,9.2,16.8
4555,7,460,53.0,149.0,0.99479,10.8,12.8
4556,9,320,28.0,112.0,0.9914,11.4,13.2
4557,8,410,51.0,117.0,0.9909,11.2,12.4
4558,10,320,35.0,164.0,0.9918,12.5,10.0
4559,8,500,36.0,163.0,0.9937,11.5,15.4
4560,8,540,44.0,161.0,0.9941,10.3,14.8
4562,8,440,59.0,160.0,0.996,10.0,15.6
4563,7,620,15.0,28.0,0.9947,11.3,14.4
4564,9,370,40.0,120.0,0.9918,11.1,14.0
4565,10,290,14.0,107.0,0.9934700000000001,10.4,13.8
4566,6,1180,10.0,17.0,1.0002,11.7,21.8
4567,9,280,33.0,122.0,0.99164,12.6,13.6
4568,7,520,5.0,9.0,0.9945799999999999,12.1,20.4
4569,9,580,49.0,192.0,0.9979,9.0,14.4
4570,5,800,8.0,25.0,0.99746,10.5,13.2
4571,8,430,41.0,248.0,0.9986,8.7,16.0
4573,5,530,13.0,27.0,0.9936200000000001,11.9,12.2
4574,8,380,15.0,129.0,0.9948,9.6,12.8
4575,5,820,15.0,34.0,0.99655,10.5,14.8
4576,8,490,26.0,82.0,0.993,9.8,13.6
4577,8,420,54.0,137.0,0.99492,10.8,13.2
4578,10,270,21.0,128.0,0.992,11.2,10.4
4579,7,470,49.0,198.0,0.9977,9.5,12.6
4580,7,630,47.0,164.0,0.9946,10.0,14.2
4581,7,510,53.0,187.0,0.996,9.7,14.2
4582,8,510,33.0,118.0,0.99835,9.0,13.2
4583,7,370,16.0,120.0,0.9933,10.6,12.0
4584,6,600,12.0,20.0,0.99474,11.8,15.0
4585,8,380,18.0,130.0,0.9928,10.6,13.4
4586,6,580,15.0,97.0,0.9951,9.0,12.8
4587,8,440,45.0,139.0,0.9975200000000001,9.1,12.8
4588,7,600,11.0,18.0,0.9962,10.8,13.6
4589,7,620,31.0,54.0,0.9972799999999999,10.0,14.6
4590,8,500,45.0,199.0,0.9984,9.8,15.2
4591,7,490,14.0,85.0,0.9932,10.6,12.6
4592,5,850,38.0,142.0,0.9978,9.4,18.6
4593,8,400,29.0,136.0,0.9955200000000001,10.4,13.8
4594,5,700,4.0,10.0,0.9971,9.6,20.4
4595,6,740,16.0,34.0,0.9972,9.9,14.2
4596,8,360,28.0,117.0,0.99269,11.0,13.8
4597,8,260,27.0,109.0,0.9934,10.1,13.4
4598,7,540,27.0,183.0,0.99266,10.1,12.4
4599,7,670,24.0,131.0,0.9972700000000001,9.3,13.8
4600,8,500,29.0,122.0,0.9928,10.5,12.0
4601,8,470,17.0,90.0,0.9919,11.6,12.4
4602,10,450,35.0,135.0,0.9935,11.6,14.0
4603,8,450,52.0,209.0,0.9956,9.2,12.8
4604,6,510,15.0,96.0,0.9940000000000001,9.5,13.8
4605,6,310,5.0,34.0,0.99098,11.8,15.0
4606,9,380,61.0,152.0,0.99139,11.3,11.8
4607,8,450,39.0,193.0,0.9986,9.2,14.8
4608,9,280,46.0,100.0,0.9895799999999999,13.2,15.0
4609,7,330,59.0,186.0,0.99754,9.4,13.8
4610,7,600,36.0,104.0,0.9931700000000001,9.2,13.8
4611,8,500,33.0,131.0,0.9942,9.6,14.2
4612,7,550,42.0,218.0,0.9965200000000001,10.3,14.0
4613,7,370,16.0,76.0,0.9948,11.1,13.8
4614,7,350,31.0,185.0,0.9946,9.7,12.6
4615,7,590,44.0,170.0,1.0,9.0,15.0
4616,5,820,14.0,67.0,0.9972,9.2,14.8
4617,8,370,45.0,79.0,0.98949,11.7,13.2
4618,9,220,11.0,82.0,0.9892,12.9,12.6
4619,6,390,8.0,18.0,0.99344,12.4,14.2
4620,5,730,46.0,102.0,0.9964,9.5,15.8
4621,8,520,22.0,126.0,0.9988799999999999,9.2,13.0
4622,8,320,35.0,100.0,0.9907600000000001,12.0,11.0
4623,8,450,50.0,136.0,0.9970399999999999,10.6,13.2
4624,6,1030,32.0,54.0,0.9958600000000001,11.3,12.6
4625,8,510,36.0,157.0,0.9953,10.6,15.8
4626,8,360,25.0,68.0,0.98865,12.6,11.6
4627,8,490,36.0,112.0,0.9909100000000001,11.0,13.4
4628,7,750,10.0,21.0,0.9955200000000001,11.9,17.8
4629,5,1140,9.0,37.0,0.9973200000000001,9.8,13.0
4630,7,400,43.0,179.0,0.9955,9.0,15.6
4631,9,340,27.0,98.0,0.9935,12.2,16.0
4632,7,570,25.0,148.0,0.9955,9.6,13.4
4633,7,620,21.0,122.0,0.9923799999999999,9.5,12.8
4634,8,450,28.0,123.0,0.9928,11.4,13.6
4635,8,420,42.0,123.0,0.9947299999999999,10.9,13.4
4636,8,400,31.0,117.0,0.99815,9.2,15.4
4637,8,530,31.0,123.0,0.99708,9.3,13.0
4638,8,360,17.0,117.0,0.99411,10.1,14.4
4639,8,370,33.0,156.0,0.992,11.1,14.8
4641,6,630,29.0,44.0,0.9948899999999999,10.3,13.0
4642,8,480,55.0,190.0,0.9993,9.4,16.8
4643,5,860,7.0,31.0,0.9946,10.0,16.4
4644,9,340,41.0,151.0,0.9912,11.63333333,11.6
4645,7,440,11.0,126.0,0.99293,10.3,15.0
4646,9,330,39.0,107.0,0.9889399999999999,13.5,13.0
4647,7,550,19.0,110.0,0.9946,9.9,15.0
4648,8,320,34.0,214.0,0.9963,9.8,14.4
4649,8,560,53.0,238.0,1.0017,8.7,14.8
4650,6,410,16.0,46.0,0.9925799999999999,12.5,10.0
4651,4,960,5.0,13.0,0.997,11.0,14.2
4652,7,450,61.0,216.0,0.9952,9.4,12.8
4654,8,480,25.0,119.0,0.99045,11.3,10.6
4655,6,770,6.0,31.0,0.9984,10.1,18.8
4656,7,380,61.0,220.0,0.9952,9.5,13.4
4657,8,200,31.0,113.0,0.9933799999999999,10.8,14.8
4658,8,280,30.0,165.0,0.991,12.3,15.8
4659,9,500,69.0,210.0,1.0004,9.3,15.8
4660,8,310,20.0,80.0,0.9908899999999999,11.5,13.8
4661,8,210,23.0,125.0,0.9933799999999999,11.1,15.0
4662,8,490,22.0,93.0,0.9928,11.0,12.0
4663,6,800,22.0,46.0,0.9988,9.7,20.2
4664,4,670,7.0,14.0,0.9951700000000001,10.9,14.2
4665,8,510,34.0,106.0,0.998,9.2,13.4
4666,7,520,34.0,243.0,1.0007,9.0,17.4
4667,8,410,29.0,94.0,0.9897799999999999,12.0,14.6
4668,9,440,61.0,171.0,0.9894700000000001,13.3,14.4
4669,7,450,54.0,208.0,0.99572,9.1,12.4
4670,8,540,23.0,135.0,0.9998,9.0,15.6
4671,9,200,24.0,110.0,0.9898,12.6,12.0
4672,7,430,40.0,142.0,0.9975,8.7,13.8
4673,8,490,22.0,93.0,0.9928,11.0,12.0
4674,7,490,67.0,210.0,0.9990700000000001,9.5,14.8
4675,8,510,23.0,147.0,0.9940000000000001,10.3,12.0
4676,6,570,13.0,85.0,0.9942,9.5,13.8
4677,8,290,26.0,77.0,0.99155,10.1,10.4
4679,9,390,43.0,147.0,0.99216,11.0,12.8
4680,8,520,36.0,135.0,0.99374,10.8,12.6
4681,8,340,8.0,70.0,0.99354,12.2,16.0
4682,6,750,12.0,16.0,0.9965,11.5,16.6
4683,8,470,13.0,117.0,0.9915200000000001,11.6,13.8
4684,8,540,37.0,158.0,0.9932,9.3,11.6
4685,7,930,40.0,161.0,0.9924,11.0,12.4
4686,7,450,55.0,161.0,0.99546,10.2,12.8
4687,8,320,13.0,63.0,0.9932,13.0,15.8
4688,8,780,15.0,37.0,0.9973,12.8,15.8
4689,7,770,11.0,19.0,0.9963,11.6,20.0
4690,6,820,10.0,18.0,0.99774,9.3,20.2
4691,9,330,48.0,153.0,0.9899,12.7,14.2
4692,8,510,42.0,135.0,0.9906,11.1,12.4
4693,6,630,63.0,206.0,0.9940000000000001,9.8,12.4
4694,8,370,24.0,118.0,0.9875799999999999,13.55,11.0
4695,9,480,55.0,149.0,0.9937,10.96666667,12.0
4696,7,440,60.0,167.0,0.9989,9.4,11.4
4697,6,400,5.0,25.0,0.9918,10.5,17.0
4698,7,320,29.0,112.0,0.99298,9.7,13.0
4699,5,760,8.0,24.0,0.9978,9.0,14.0
4700,5,810,21.0,41.0,0.99518,10.8,13.8
4701,9,630,18.0,136.0,0.9928,10.4,13.8
4702,7,440,48.0,197.0,0.9951200000000001,9.4,11.8
4703,7,460,58.0,176.0,0.99454,10.4,12.4
4704,7,510,48.0,156.0,0.9994700000000001,9.1,14.2
4705,8,330,30.0,114.0,0.9879399999999999,13.2,12.0
4706,6,770,18.0,34.0,0.9948,10.6,13.4
4707,9,450,73.5,214.0,0.9934,9.9,14.8
4708,8,440,27.0,149.0,0.998,9.2,14.0
4709,8,170,32.0,99.0,0.9934799999999999,10.0,13.4
4710,7,290,19.5,166.0,0.99669,10.6,17.8
4711,6,650,14.0,24.0,0.9925200000000001,13.3,14.2
4712,6,1220,10.0,41.0,0.998,12.5,20.4
4713,8,320,31.0,87.0,0.9922,12.4,13.0
4714,6,390,58.0,179.0,0.9979,8.8,15.4
4715,7,490,29.0,111.0,0.9941,10.0,17.2
4716,7,350,46.0,188.0,0.9982,9.2,13.2
4717,5,800,17.0,104.0,0.99584,9.9,14.6
4718,7,310,13.0,66.0,0.9916,10.6,13.0
4720,9,280,37.0,104.0,0.99161,11.8,12.0
4721,5,860,14.0,57.0,0.9969,10.3,15.2
4722,9,280,12.0,107.0,0.99079,13.5,10.8
4723,7,400,29.0,135.0,0.99226,12.3,13.8
4724,7,740,29.0,48.0,0.9952799999999999,12.4,16.4
4725,8,480,52.0,189.0,0.99784,9.5,13.8
4726,7,630,66.0,169.0,0.9973,9.0,12.8
4727,5,810,30.0,119.0,0.997,9.4,17.2
4728,7,450,20.0,77.0,0.9927,10.2,12.6
4729,7,600,21.0,55.0,0.99495,11.0,18.2
4731,8,480,24.0,87.0,0.99044,12.0,14.6
4732,8,470,29.0,101.0,0.9927799999999999,11.0,12.8
4733,6,680,15.0,33.0,0.99292,12.5,12.0
4734,9,410,35.0,86.0,0.98916,13.3,13.2
4735,8,400,46.0,169.0,0.9953,9.3,12.8
4736,8,1260,37.0,110.0,0.9932,8.9,12.4
4737,7,420,26.0,105.0,0.993,10.5,15.8
4738,7,350,42.0,148.0,0.9919600000000001,10.2,13.2
4739,8,480,36.0,110.0,0.9943799999999999,9.5,11.2
4740,7,460,60.0,177.0,0.9983,8.9,15.4
4741,8,340,35.0,156.0,0.9945,9.9,13.4
4742,9,330,29.0,102.0,0.9908,12.3,14.4
4743,10,270,37.0,122.0,0.9922799999999999,12.5,14.0
4744,5,1070,31.0,67.0,0.9966799999999999,9.2,15.6
4745,7,390,24.0,115.0,0.9942,8.6,12.6
4746,8,240,26.0,102.0,0.9908399999999999,11.8,13.2
4747,7,480,20.0,70.0,0.9936200000000001,10.0,12.8
4749,7,450,57.0,189.0,0.9953,9.8,13.2
4750,8,280,36.0,117.0,0.993,9.7,12.4
4751,9,360,31.0,134.0,0.99408,13.0,12.0
4752,8,410,32.0,161.0,0.9981,9.9,17.0
4753,7,590,32.0,48.0,0.9952,12.3,13.2
4754,7,490,38.0,158.0,0.9965,9.6,14.6
4755,7,1460,28.0,105.0,0.99224,10.1,12.4
4756,9,340,53.0,138.0,0.9908399999999999,11.5,12.8
4757,10,360,48.0,114.0,0.9911,11.5,13.0
4758,7,460,28.0,117.0,0.9928799999999999,10.0,15.2
4759,6,810,17.0,29.0,0.99674,11.2,21.4
4760,7,560,31.0,117.0,0.9998,9.6,15.4
4761,5,770,3.0,15.0,0.9994,9.6,20.0
4762,7,540,6.0,97.0,0.99424,9.3,12.4
4763,7,710,7.0,20.0,0.99566,11.1,20.4
4764,8,390,19.0,103.0,0.9947799999999999,9.3,11.6
4765,7,740,24.0,44.0,0.99534,11.0,14.4
4766,8,440,63.0,162.0,0.997,10.0,16.2
4767,8,340,19.0,125.0,0.99166,12.7,17.6
4768,5,770,27.0,60.0,0.9963,9.8,15.0
4769,9,500,25.0,135.0,0.9984,8.7,14.8
4770,7,500,4.0,8.0,0.9951,11.0,15.0
4771,8,340,73.0,142.0,0.9945,11.4,17.0
4772,8,550,50.0,153.0,0.9945,9.6,15.0
4773,7,620,40.0,126.0,0.9966,9.6,15.2
4774,8,340,26.0,109.0,0.99246,10.6,14.4
4775,9,330,26.0,76.0,0.9907600000000001,12.3,15.2
4776,7,480,54.0,198.0,0.9955,10.2,13.4
4777,5,770,6.0,33.0,0.9974,9.4,19.8
4778,9,520,34.0,127.0,0.9929,10.5,12.8
4779,9,360,31.0,113.0,0.9912,10.8,14.0
4780,7,610,24.0,34.0,0.99484,11.6,13.4
4781,9,250,35.0,124.0,0.9916200000000001,12.8,14.0
4782,7,500,49.0,197.0,0.9985,8.7,14.6
4783,8,450,17.0,96.0,0.9917,11.0,15.8
4784,6,490,36.0,109.0,0.9900700000000001,12.7,16.0
4785,5,760,12.0,20.0,0.99546,10.1,14.4
4786,9,670,35.0,189.0,0.9986,9.1,14.2
4787,7,560,68.0,210.0,0.99718,9.5,14.0
4788,8,450,44.0,142.0,0.9914,10.8,14.0
4789,4,790,23.0,47.0,0.99572,11.2,13.0
4790,7,420,69.0,219.0,0.9959,8.9,13.8
4791,8,450,40.0,120.0,0.9914,10.5,14.0
4792,7,270,3.0,21.0,0.9897,10.8,11.8
4793,5,750,16.0,49.0,0.99545,9.5,13.6
4794,6,1180,13.0,20.0,0.9954,11.3,13.6
4795,9,280,33.0,122.0,0.99164,12.6,13.6
4796,9,290,28.0,98.0,0.99126,11.2,14.0
4797,8,360,23.0,134.0,0.9898100000000001,13.8,9.4
4798,8,400,27.0,103.0,0.9940000000000001,10.7,13.6
4799,9,390,29.0,198.0,0.9984,9.4,12.6
4800,8,440,28.0,101.0,0.99035,12.5,16.0
4801,9,340,17.0,103.0,0.99305,11.4,14.4
4802,7,540,29.0,175.0,0.99445,9.8,15.2
4803,7,1040,6.0,10.0,0.99664,11.8,20.8
4804,7,520,38.0,127.0,0.9933,9.2,13.6
4805,8,480,76.0,197.0,0.9959,9.5,13.6
4806,8,430,32.0,105.0,0.99266,11.2,11.2
4807,7,500,21.0,127.0,0.9934,9.9,15.6
4808,6,580,15.0,40.0,0.9941399999999999,12.2,18.0
4809,8,230,19.0,87.0,0.9902,12.7,13.6
4810,6,310,6.0,61.0,0.9897,12.2,12.6
4811,6,680,24.0,42.0,0.9961,11.5,14.8
4812,8,370,28.0,160.0,0.99167,10.6,13.2
4813,8,300,32.0,150.0,0.9901399999999999,12.0,12.4
4814,8,470,37.0,118.0,0.9990600000000001,8.8,13.2
4815,6,570,15.0,33.0,0.9948799999999999,11.2,12.6
4816,7,580,27.0,151.0,0.9954,9.6,13.4
4817,10,560,53.0,212.5,0.9990000000000001,8.9,15.2
4818,9,460,40.0,121.0,0.9913,10.9,13.6
4819,5,770,12.0,65.0,0.9967,9.2,16.2
4820,6,380,15.0,25.0,0.9951399999999999,11.1,12.8
4821,7,630,27.0,173.0,0.99872,9.0,13.2
4822,8,530,52.0,196.0,0.9959,9.1,13.0
4823,6,780,29.0,66.0,0.9971,9.5,15.2
4824,8,370,36.0,198.0,0.9944,9.9,12.2
4825,8,440,37.0,181.0,0.998,9.5,21.4
4826,8,380,38.0,157.0,0.9934,9.9,12.8
4827,6,630,42.0,52.0,0.99608,10.2,14.2
4828,7,840,55.0,170.0,0.9977299999999999,9.0,15.2
4829,4,1020,4.0,7.0,0.9946200000000001,11.4,13.8
4830,8,410,37.0,142.0,0.997,9.9,10.4
4831,8,400,48.0,129.0,0.9969100000000001,10.5,12.4
4833,6,380,4.0,83.0,0.9956,10.1,19.6
4835,5,760,11.0,24.0,1.0,9.0,20.8
4836,7,490,38.0,123.0,0.996,10.3,15.2
4837,8,340,33.0,123.0,0.995,10.1,11.8
4838,5,1230,6.0,14.0,0.9962700000000001,9.8,14.2
4839,7,780,81.0,238.0,0.9988,9.2,13.4
4840,8,450,46.0,203.0,0.9957299999999999,9.2,12.4
4841,7,500,21.0,105.0,0.9962,9.5,14.8
4842,9,400,28.0,114.0,0.9911,12.8,15.4
4844,10,350,49.0,186.0,0.9906,12.4,13.2
4845,6,570,43.0,74.0,0.99408,12.0,16.4
4846,7,480,61.0,222.0,0.9953,9.3,12.0
4847,8,280,24.0,84.0,0.9909,11.7,13.4
4848,7,400,21.0,144.0,0.9923,11.0,14.0
4849,8,320,31.0,111.0,0.9889,12.2,12.4
4850,9,340,12.0,126.0,0.9924,12.0,15.0
4851,8,380,49.0,118.0,0.99546,10.7,13.8
4852,8,480,67.0,161.0,0.99146,11.1,14.0
4853,8,300,33.0,78.0,0.99146,11.3,13.2
4854,6,800,50.0,212.0,0.99803,9.4,12.6
4855,8,410,29.0,163.0,0.9952,10.5,15.4
4856,8,670,53.0,178.0,0.9976,9.0,14.8
4858,9,510,41.0,107.0,0.99382,10.5,14.6
4859,8,530,33.0,180.0,0.9926,11.6,14.8
4860,8,500,58.0,152.0,0.9961200000000001,9.5,15.8
4861,8,440,41.0,113.0,0.9986200000000001,8.9,11.4
4862,4,960,3.0,13.0,0.9955700000000001,11.5,13.0
4863,5,980,30.0,92.0,0.99892,9.2,15.0
4865,8,360,27.0,165.0,0.9912200000000001,12.2,13.4
4866,9,580,49.0,192.0,0.9979,9.0,14.4
4867,5,840,10.0,31.0,0.99656,9.8,16.2
4869,7,280,6.0,24.0,0.9926,9.9,17.8
4870,8,360,10.0,92.0,0.99206,12.1,13.2
4871,7,1470,49.0,159.0,0.99434,10.0,13.6
4872,7,420,24.0,183.0,0.99215,10.7,13.2
4873,5,680,19.0,27.0,0.9971200000000001,9.8,14.2
4874,7,610,59.0,198.0,0.99918,8.8,12.6
4875,8,340,36.0,120.0,0.9918799999999999,11.5,10.2
4876,8,460,26.0,113.0,0.9983,9.7,16.0
4877,7,530,27.0,114.0,0.9940000000000001,10.0,17.4
4879,8,1100,20.0,103.0,0.99672,9.0,13.2
4880,9,420,44.5,129.5,0.9998,9.1,14.6
4881,8,370,37.0,97.0,0.9926,10.1,14.6
4882,5,1170,32.0,141.0,0.9968,9.4,16.2
4883,7,360,39.0,107.0,0.993,9.0,14.0
4884,5,850,14.0,111.0,0.9964,9.8,16.8
4885,8,330,31.0,253.0,0.9953,10.5,14.0
4886,6,690,13.0,34.0,0.9967,9.2,14.4
4887,7,970,21.0,105.0,0.9939,9.6,12.8
4888,8,510,26.0,157.0,0.9969,9.2,15.0
4889,7,530,13.0,99.0,0.98956,11.5,10.2
4890,6,720,23.0,36.0,0.99392,12.4,16.8
4891,7,490,12.0,86.0,0.9934,9.4,14.2
4892,8,420,36.0,105.0,0.9958100000000001,10.7,14.0
4893,7,320,10.0,67.0,0.9924,10.5,16.2
4894,5,830,16.0,68.0,0.99782,9.4,17.2
4895,5,840,25.0,130.0,0.99818,9.6,17.6
4896,6,650,24.0,48.0,0.99554,11.0,16.6
4897,7,280,34.0,163.0,0.9937,9.9,9.6
4898,8,430,32.0,134.0,0.9937799999999999,9.9,10.4
4899,7,640,21.0,37.0,0.9952,12.1,14.6
4900,5,990,19.0,50.0,0.9978299999999999,10.4,22.4
4901,5,800,15.0,42.0,0.9978,9.0,15.0
4903,8,300,43.0,123.0,0.9921200000000001,11.2,16.2
4904,7,370,43.0,132.0,0.9944,10.0,15.6
4905,7,400,50.0,167.0,0.9941,10.0,11.6
4907,7,420,45.0,166.0,0.9928,11.5,15.6
4908,8,400,58.0,140.0,0.9933200000000001,10.6,11.4
4909,9,410,26.0,114.0,0.99335,11.5,14.2
4911,5,830,18.0,27.0,0.9976799999999999,9.4,14.2
4912,8,510,56.0,171.0,0.9958799999999999,9.8,13.0
4913,6,880,11.0,32.0,0.9972,11.7,21.8
4914,7,600,19.0,102.0,0.9940000000000001,10.4,11.0
4915,6,500,38.0,89.0,0.99236,10.55,12.0
4916,9,460,40.0,121.0,0.9913,10.9,13.6
4917,7,380,23.0,131.0,0.99164,9.8,11.0
4918,8,670,53.0,178.0,0.9976,9.0,14.8
4920,9,380,48.0,203.0,0.9958,9.7,13.0
4921,8,540,78.0,186.0,0.997,10.0,15.6
4922,10,360,43.0,119.0,0.9894,12.1,10.4
4923,9,270,46.0,113.0,0.98946,11.4,10.2
4924,7,500,5.0,129.0,0.9953,9.1,13.6
4925,7,420,39.0,117.0,0.9928,10.0,16.4
4926,5,740,13.0,38.0,0.9974799999999999,9.8,14.8
4927,8,210,41.0,101.0,0.9893149999999999,13.0,12.6
4928,7,560,61.0,176.5,0.99803,8.8,15.0
4929,5,410,64.0,157.0,0.9968799999999999,8.0,8.4
4930,6,840,21.0,191.0,0.99516,9.6,12.8
4931,7,450,58.0,130.0,0.99519,10.8,12.6
4932,8,440,42.0,144.0,0.991,12.2,14.2
4933,6,440,14.0,67.0,0.9919,10.6,13.6
4934,7,400,16.0,112.0,0.993,11.2,13.8
4935,8,690,33.0,158.0,0.99908,8.8,12.4
4937,8,530,37.0,132.0,0.9948899999999999,9.4,12.0
4938,7,600,21.0,105.0,0.9949,9.0,13.4
4939,6,560,6.0,91.0,0.99536,8.4,12.8
4940,8,350,15.0,101.0,0.98916,12.5,13.2
4941,6,730,23.0,44.0,0.99656,11.1,15.2
4942,7,860,30.0,130.0,0.993,9.6,13.6
4943,6,790,13.0,26.0,0.9954700000000001,9.8,13.8
4944,8,290,23.0,81.0,0.99,12.2,12.4
4945,7,400,25.0,184.0,0.99216,10.7,13.0
4946,8,500,26.0,180.0,0.99884,9.1,15.0
4947,9,260,24.0,115.0,0.9906,10.8,10.0
4948,7,380,11.0,124.0,0.9928,11.0,15.8
4949,7,260,17.0,73.0,0.9921,10.8,18.4
4950,8,460,39.0,151.0,0.99471,10.6,12.2
4951,5,710,17.0,102.0,0.9978,10.5,15.0
4952,5,760,19.0,40.0,0.9961,10.1,13.8
4953,7,340,17.0,121.0,0.9933,9.2,13.2
4954,8,360,25.0,83.0,0.9908799999999999,11.7,15.6
4955,7,650,61.0,186.0,0.99884,8.6,13.6
4956,9,330,37.0,114.0,0.9906,12.3,14.4
4957,10,570,45.0,155.0,0.9980700000000001,8.8,14.6
4958,7,490,46.0,217.0,0.9985,8.8,15.0
4959,8,420,47.0,140.0,0.993,10.2,13.2
4960,7,450,54.0,180.0,0.9958,9.2,13.2
4961,7,380,32.0,144.0,0.9929600000000001,10.8,14.6
4962,8,480,41.0,200.0,0.9938,9.7,12.8
4964,9,480,55.0,149.0,0.9937,10.96666667,12.0
4965,8,560,60.0,150.0,0.9954799999999999,9.4,13.4
4966,7,450,33.0,169.0,0.9976,9.4,16.6
4968,8,540,18.0,143.0,0.99392,10.8,15.4
4969,6,620,50.0,191.0,0.9989,9.0,15.2
4970,8,340,18.0,122.0,0.9916,12.5,12.8
4971,8,290,33.0,118.0,0.98972,12.5,11.0
4972,10,340,62.0,180.0,0.991,12.6,15.6
4973,8,340,23.0,87.0,0.99082,11.4,13.2
4974,6,540,34.0,64.0,0.99724,10.4,12.8
4975,7,660,14.0,91.0,0.9948799999999999,9.7,15.2
4976,8,600,26.0,111.0,0.9931,10.7,15.0
4977,7,500,44.0,138.0,1.0001,8.8,13.0
4978,8,500,31.0,195.0,0.9994200000000001,8.8,13.4
4979,8,370,36.0,129.0,0.99085,11.46666667,16.8
4980,8,340,17.0,81.0,0.9951200000000001,10.0,13.4
4981,7,670,4.0,12.0,0.9947299999999999,12.8,16.4
4982,8,430,49.0,228.0,0.9974,10.4,18.4
4983,8,540,42.0,215.0,0.9971,9.2,15.6
4984,8,410,24.0,99.0,0.9915299999999999,10.9,12.2
4985,5,960,5.0,35.0,0.9973799999999999,9.6,18.6
4986,8,260,27.0,107.0,0.99308,11.0,10.2
4988,6,840,32.0,55.0,0.9988,8.7,16.4
4989,8,360,43.0,131.0,0.9918600000000001,11.3,12.6
4990,8,360,46.0,153.0,0.9957600000000001,9.4,13.2
4991,9,340,36.0,118.0,0.99144,12.1,11.2
4992,7,790,37.0,122.0,0.9966200000000001,8.8,13.4
4993,8,200,33.0,96.0,0.98918,12.4,11.6
4994,8,270,47.0,126.0,0.99124,12.5,15.8
4995,6,770,7.0,27.0,0.9987,9.4,13.8
4996,8,410,17.0,159.0,0.9919600000000001,11.2,14.4
4997,9,440,35.0,127.0,0.99326,11.0,12.8
4998,9,370,15.0,110.0,0.9938,11.0,14.8
4999,7,480,63.0,229.0,0.9975,8.9,12.2
5000,9,560,33.0,168.0,0.99825,8.7,14.8
5001,8,380,49.0,118.0,0.99546,10.7,13.8
5002,6,580,39.0,166.0,0.9965,9.4,13.8
5003,7,480,45.0,186.0,0.9962,9.0,12.6
5004,7,430,22.0,171.0,0.9987299999999999,9.3,16.4
5005,8,350,20.0,128.0,0.99016,12.8,11.8
5006,5,710,17.0,65.0,0.99935,10.1,21.8
5007,7,500,37.5,278.0,0.99316,12.3,15.8
5008,10,310,70.0,170.0,0.9934,11.7,12.2
5009,9,210,17.0,80.0,0.98992,12.3,13.8
5010,8,330,17.0,171.0,0.9917,11.3,14.8
5011,8,490,22.0,93.0,0.9928,11.0,12.0
5012,8,350,28.0,108.0,0.9948600000000001,10.4,12.4
5013,5,930,9.0,42.0,0.9986,10.5,17.6
5014,8,360,49.0,128.0,0.99397,10.7,14.2
5015,11,180,57.0,119.0,0.9898,12.7,13.8
5016,9,270,40.0,130.0,0.9906,12.7,13.0
5017,8,340,25.0,204.0,0.99616,10.0,14.2
5018,8,640,55.0,152.0,0.9952,9.3,13.8
5020,7,310,64.0,185.0,0.99835,9.4,12.4
5021,7,370,38.0,157.0,0.9964200000000001,9.4,13.2
5022,7,560,35.0,167.0,0.9962799999999999,9.4,13.4
5023,7,410,37.0,146.0,0.9963,10.0,13.2
5024,7,350,33.0,181.0,0.9962,10.7,15.6
5025,6,650,4.0,8.0,0.99674,12.2,20.0
5026,7,540,20.0,180.0,0.9952,10.0,12.8
5027,7,300,9.0,131.0,0.9904,10.8,12.8
5028,7,360,44.0,179.0,0.9979,9.6,13.4
5029,7,470,42.0,147.0,0.9982,10.0,14.8
5030,8,330,25.0,137.0,0.9938,10.4,12.2
5031,7,440,17.0,101.0,0.99471,10.0,14.4
5032,8,760,42.0,124.0,0.9920399999999999,10.1,10.0
5033,7,1070,6.0,15.0,0.9973,11.8,21.0
5034,7,500,23.0,106.0,0.99397,10.0,16.4
5035,6,680,13.0,19.0,0.996,11.4,20.8
5036,6,430,25.0,136.0,0.9935,10.1,13.8
5038,7,520,19.0,184.0,0.9956,9.0,13.2
5039,6,590,11.0,18.0,0.9924200000000001,12.8,14.2
5040,7,540,51.0,196.0,0.9982,9.3,13.4
5041,5,1140,22.0,114.0,0.997,9.2,15.4
5042,9,500,35.0,200.0,0.9986,8.9,14.6
5043,9,360,34.0,88.0,0.9902799999999999,12.5,13.0
5044,9,260,31.0,114.0,0.9895200000000001,12.5,11.6
5046,6,780,34.0,61.0,0.9952799999999999,10.8,14.8
5047,6,540,20.0,139.0,0.99836,9.7,15.2
5048,7,450,54.0,155.0,0.9974,8.7,14.2
5049,9,350,41.0,140.0,0.9952,10.1,16.4
5050,8,490,62.0,162.5,0.9984,9.1,14.6
5051,9,240,40.0,152.0,0.99095,11.9,12.6
5052,8,390,43.0,188.0,0.9911,12.0,14.4
5053,9,310,22.0,87.0,0.98987,12.3,13.6
5054,8,370,19.0,87.0,0.9921,11.2,16.2
